Images loaded
Labels loaded
Classes loaded
image input size: 75
label input size: 34
start training
labels: 0.0018335397	images: 0.004306418	combi: 0.033344775	epochs: 311000 / 1000000
labels: 0.0012968123	images: 0.0041483627	combi: 0.032892566	epochs: 312000 / 1000000
labels: 0.0012967889	images: 0.004245624	combi: 0.03304908	epochs: 313000 / 1000000
labels: 0.0012967972	images: 0.004040416	combi: 0.03305558	epochs: 314000 / 1000000
labels: 0.0015880641	images: 0.0042721154	combi: 0.03334783	epochs: 315000 / 1000000
labels: 0.001833551	images: 0.004315807	combi: 0.033216093	epochs: 316000 / 1000000
labels: 0.0015878887	images: 0.00410939	combi: 0.033392634	epochs: 317000 / 1000000
labels: 0.0020499635	images: 0.0040699923	combi: 0.03304396	epochs: 318000 / 1000000
labels: 0.0015883121	images: 0.0043024523	combi: 0.03309816	epochs: 319000 / 1000000
labels: 0.0012966532	images: 0.004274953	combi: 0.033126093	epochs: 320000 / 1000000
labels: 0.0018335591	images: 0.003799097	combi: 0.033225607	epochs: 321000 / 1000000
labels: 0.0015881386	images: 0.00411673	combi: 0.03340565	epochs: 322000 / 1000000
labels: 9.170828E-4	images: 0.0044256086	combi: 0.03315331	epochs: 323000 / 1000000
labels: 2.733172E-5	images: 0.004306433	combi: 0.032956593	epochs: 324000 / 1000000
labels: 0.001587864	images: 0.004421538	combi: 0.032800365	epochs: 325000 / 1000000
labels: 0.0018335625	images: 0.004075149	combi: 0.03314296	epochs: 326000 / 1000000
labels: 0.0012964453	images: 0.0043055373	combi: 0.033117834	epochs: 327000 / 1000000
labels: 0.0020499546	images: 0.004134135	combi: 0.033087112	epochs: 328000 / 1000000
labels: 0.0020498682	images: 0.0042664893	combi: 0.03301709	epochs: 329000 / 1000000
labels: 0.0020499923	images: 0.0041459114	combi: 0.03303282	epochs: 330000 / 1000000
labels: 0.0024254823	images: 0.004272685	combi: 0.032990478	epochs: 331000 / 1000000
